# ID alias catalog claimedtype dec discoverdate discoverer download ebv host hostdec hostoffsetang hostoffsetdist hostra instruments lumdist maxabsmag maxappmag maxdate name photolink ra radiolink redshift references sources spectralink velocity xraylink lumdist_kind redshift_kind velocity_kind
50983 "SN2009bk, PTF09t" sne II 16.19975 2009/03/17 "Kasliwal et al., PTF" "" 0.0133 "A141543+1611, MCG +03-36-97, PGC 1503164" 16.199722222222224 4.178 3.314 213.92916666666662 "" 178 -17.6 18.6 2009/03/16 SN2009bk 1,0 213.93037499999997 "" 0.039 2009CBET.1732....1K,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y "" "" 11700 "" "" host host
48712 SN2003ei sne "II, IIn" 12.76827777777778 2003/05/19 LOTOSS "" 0.0517 "UGC 10402, PGC 58267" 12.765833333333333 9.834 5.571 247.16666666666663 "" 122 -19.4 16 2003/06/03 SN2003ei 1,0 247.16791666666663 "" 0.027 2012A&A...538A.120L,2003IAUC.8134....2M,2016A&A...594A..13P,2003IAUC.8134....1G,2011ApJ...737..103S "" 1,-13.1 8038 "" "" host host
47646 SN1999cn sne Ic 12.860277777777778 1999/06/14 "Benetti et al., Telescopio Nazionale Galileo" "" 0.0325 "MCG +02-38-43, PGC 53961" 12.850277777777777 37.05 16.81 226.69166666666663 "" 97.62 -17.02 17.9 1999/06/15 SN1999cn 1,-1.96 226.68916666666664 "" 0.0217 2012A&A...538A.120L,1999IAUC.7202....3W,2009MNRAS.397..677T,2016A&A...594A..13P,1999IAUC.7202Q...1B "" 1,291 6678 "" "" "" host
51989 "SN2012av, PSN J15461751+1045345, <a id=""PSNJ15461751+1045345"">PSN J15461751+1045345</a>" sne "II, II P" 10.759583333333333 2012/03/16 "Ciabattari, Mazzoni, Italian Supernovae Search Project, ISSP" "" 0.0488 "UGC 10026" 10.758611111111112 8.024 3.019 236.575 "" 80.8 -17.1 17.4 2012/05/11 SN2012av 1,0 236.5729583333333 "" 0.018 2012CBET.3053....2T,2016A&A...594A..13P,2012CBET.3053....1C,2011ApJ...737..103S,2008yCat....1.2024B "" 1,-54.5 5502 "" "" "" host
47604 SN1999ax sne "Ia-02cx, Ia, II" 15.852555555555556 1999/03/20 "Gal-Yam, Maoz, Wise Observatory" "" 0.0155 A140357+1551 15.8525 13.28 23.41 210.98749999999998 "" 480 -20 18.5 1999/03/19 SN1999ax 1,0 210.99133333333333 "" 0.05 1999IAUC.7130....2A,2012A&A...538A.120L,2008ApJ...680..550G,2016A&A...594A..13P,1999IAUC.7130Q...1G "" 1,17.6 15000 "" "" host host
50207 "SN2007dw, SNF20070506-002" sne II 14.67061111111111 2007/05/06 "NSF, Nearby Supernova Factory" "" 0.0156 "PGC 52215" 14.668888888888889 7.746 7.153 219.1625 "" 230 -18 19 2007/05/05 SN2007dw 1,0 219.16116666666665 "" 0.05 2007CBET..990....1A,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" "" 14990 "" "" host host
51750 "SN2011db, PSN J13490590+1714005, <a id=""PSNJ13490590+1714005"">PSN J13490590+1714005</a>" sne II 17.233472222222222 2011/05/12 "Drake et al., CRTS" "" 0.0179 "MCG +03-35-27, PGC 49027" 17.238333333333333 17.56 9.299 207.27499999999998 "" 114.6 -18.07 17.2 2011/05/11 SN2011db 1,0 207.2745833333333 "" 0.0254 2011CBET.2725....2T,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 7606 "" "" "" host
50943 "SN2009W, CSS090202:162346+114407" sne "II, II P" 11.735277777777776 2009/02/02 "Drake et al., CRTS" "" 0.0629 "A162347+1144, SDSS J162346.79+114423.2" 11.739722222222222 26.05 9.314 245.94583333333333 "" 76.2 -16.5 17.9 2009/02/01 SN2009W 1,0 245.93999999999997 "" 0.017 2009CBET.1683....1D,2012A&A...538A.120L,2017ApJ...850...89G,2016A&A...594A..13P,2008yCat....1.2024B "" 1,6.76 5100 "" "" host host
52007 "SN2012bn, PSN J15411344+1534222, <a id=""PSNJ15411344+1534222"">PSN J15411344+1534222</a>" sne II 15.572833333333334 2012/03/27 "Puckett, Newton, Tim Puckett et al., POSS" "" 0.0321 "IC 1133" 15.573055555555555 20.82 5.937 235.29999999999998 "" 60.4214 -16.5914 17.3 2012/03/27 SN2012bn 1,0 235.30599999999998 "" 0.013513 2012CBET.3078....2C,2016A&A...594A..13P,2012CBET.3078....1P,2012ATel.4005....1P,2011ApJ...737..103S "" 1,0.493 4051 "" "" "" host
46790 SN1988Z sne "II, IIn, II P" 16.000138888888888 1988/12/12 "Candeo, Pollas, Candeo, Christian Pollas" "" 0.023 "MCG +03-28-22, PGC 32591, CGCG 095-049, MCG +03-28-022" 16.00111111111111 27.62 9.256 162.96666666666664 "Chandra ACIS, ROSAT HRI, B, V, R, I" 70 -18 16.01 1989/01/04 SN1988Z 78,-23,2890 162.95874999999998 "" 0.02284 1993MNRAS.262..128T,1999MNRAS.309..343A,2012A&A...538A.120L,2006ApJ...646..378S,1989IAUC.4721....1S "" 21,89.5,3670 6670 8 host "" host
4322 AT2019btr sne Candidate 16.28086111111111 2019/03/13 TNTS "" "" "2MASX J12113180+1616499" 16.280527777777777 1.663 0.7881 182.8825 "" 104 -16.4 18.7 2019/03/12 AT2019btr 1,0 182.8828333333333 "" 0.023 2016A&A...594A..13P "" "" 6800 "" "" host ""
806 "AT2017cbs, PSN J12322660+1615318" sne Candidate 16.25863888888889 2017/03/08 "TNTS, THU-NAOC Transient Survey (TNTS)" e 0.0266 "2MASX J12322650+1615287" 16.25797222222222 3.044 3.132 188.11041666666665 "BATC (C)" 234.464 -18.4964 18.3 2017/03/07 AT2017cbs 3,-706,1.18 188.11095833333331 "" 0.051016 2016A&A...594A..13P,2011ApJ...737..103S "" "" 14905 "" "" "" ""
54551 "SN2018cih, AT2018cih, ZTF18aaxjuwy, PS18afl, Gaia18bss" sne IIn 4.888958333333333 2018/06/05 "ZTF, Pan-STARRS1, GaiaAlerts, ATLAS, ZTF" "" 0.0174 "SDSS J123229.39+045319.5" 4.88875 0.978 1.57 188.12245833333333 "Astrometric, GPC (w), GPC1 (w), ZTF-Cam (r)" 389.04 -19.4136 18.45 2018/07/06 SN2018cih 12,-28.9,22.4 188.1222833333333 "" 0.082797 2016A&A...594A..13P,2011ApJ...737..103S "" "" 23798 "" "" "" ""
48595 SN2003T sne "II P, II" 16.746666666666666 2003/01/25 "LOTOSS, Mike Schwartz" "" 0.0268 "UGC 4864" 16.7425 31.65 13.11 138.55416666666665 "C, B, V, R, I" 87 -16.9 17.8 2003/01/31 SN2003T 69,-5.93,120 138.5460833333333 "" 0.02791 2017ApJ...850...89G,2016AJ....151...33G,2014ApJ...786...67A,2012A&A...538A.120L,2003IAUC.8058....4M "" 6 8293 "" host heliocentric host
1554 AT2018atx sne Candidate 14.7185 2018/04/11 "SNHunt, CRTS" "" 0.0248 "2MASX J09293765+1443185" 14.721805555555555 24.73 37.39 142.40687499999999 V-crts 362.3 -16.71 21 2018/04/11 AT2018atx 1,-0.309 142.41309999999996 "" 0.0774 2016A&A...594A..13P,2011ApJ...737..103S "" "" 22300 "" "" host ""
3918 "AT2018qa, C16-0062" sne Candidate 14.452058333333333 2018/01/25 KEGS "" 0.0256 "SDSS J091948.32+142705.7" 14.451583333333332 1.712 2.83 139.9513333333333 "DECAM (i)" 400 -17.5 20.39 2018/01/25 AT2018qa 2,-0.922,0.238 139.9513583333333 "" 0.085 2016A&A...594A..13P,2011ApJ...737..103S "" "" 24000 "" "" host ""
52213 "SN2013W, PSN J10063402+1425578, <a id=""PSNJ10063402+1425578"">PSN J10063402+1425578</a>" sne IIn 14.432722222222221 2013/01/06 "Gagliano, Newton, Puckett, Tim Puckett et al., POSS" "" 0.04 "MCG +03-26-25, UGC 5448" 14.43361111111111 15.16 9.416 151.6375 "" 135.921 -17.6343 18 2013/02/05 SN2013W 1,0 151.64174999999997 "" 0.030027 2013CBET.3412....1G,2013ATel.4796....1T,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" 1,1.46 8961 "" "" "" host
55184 "SN2018hov, AT2018hov, PTSS-18kce, Gaia18diy, PS18ceo" sne II 12.356291666666666 2018/10/26 "PTSS, GaiaAlerts, ZTF, ATLAS, Pan-STARRS1, PMO-Tsinghua Supernova Survey (PTSS)" "" "" "SDSS J090159.96+122119.8" 12.3555 7.049 9.332 135.49983333333333 "ACAM1 (orange), Astrometric, GPC (w), GPC1 (w), STA1600 (V), ZTF-Cam (r), VR" 310.812 -19.4122 17.98 2018/11/21 SN2018hov 28,-35.4,163 135.50166666666667 "" 0.066877 2016A&A...594A..13P "" 1,-19 19380 "" "" "" ""
52673 "SN2016S, AT2016S, PS16ij" sne IIn 15.809972222222223 2016/01/08 "Pan-STARRS1, PS1" "" 0.0336 "SDSS J101706.74+154837.2" 15.810333333333334 4.521 8.214 154.2780833333333 "GPC (w, r, z), GPC1 (w, z)" 445 -18.8 19.3 2016/01/18 SN2016S 48,-9.16,69.3 154.2793333333333 "" 0.094 2016ATel.8546....1H,2016A&A...594A..13P,2011ApJ...737..103S "" "" 27000 "" "" spectroscopic ""
51345 SN2010ak sne Ic 17.976694444444444 2010/03/11 LOSS "" 0.0475 "MCG +03-41-142, PGC 57389" 17.974999999999998 15.39 11.52 242.7125 "" 166 -17.96 18.1 2010/03/10 SN2010ak 1,0 242.708375 "" 0.0365 2010CBET.2203....1R,2019MNRAS.482.1545S,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B "" 1,4.92 11023 "" "" "" host
47973 SN2001aj sne II 19.950333333333333 2001/03/30 LOTOSS "" 0.044 "UGC 10243" 19.954166666666666 14.18 7.37 242.62499999999997 "C, R" 117 -18.3 17 2001/04/02 SN2001aj 5,-22.4,13.2 242.6259583333333 "" 0.026 2012A&A...538A.120L,2001IAUC.7606....3W,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" "" 7937 "" "" host host
52852 "SN2016cce, Gaia16aqj, PTSS-16dzd, AT2016cce, PS16cnr" sne Ic 5.482727777777778 2016/04/29 "PTSS, GaiaAlerts, PMO-Tsinghua Supernova Survey (PTSS)" e 0.0276 "SDSS J133327.15+052857.2, UGC 8533" 5.482555555555556 0.9704 0.4465 203.363125 "Astrometric, GPC (i), STA1600 (r), r" 99 -16.6 18.38 2016/05/22 SN2016cce 14,-22.8,97.2 203.36333333333332 "" 0.022 2016A&A...594A..13P,2011ApJ...737..103S "" 1,-20.5 6500 "" "" spectroscopic ""
51734 "SN2011cl, CSS110204:082649+202232, PSN J08264916+2022318, PTF11ajz, <a id=""PSNJ08264916+2022318"">PSN J08264916+2022318</a>" sne "II P, II" 20.3755 2011/02/04 "Drake et al., CRTS" "" 0.0284 "IC 2373" 20.364722222222223 38.87 20.22 126.70416666666665 R 113 -17.8 17.46 2011/02/09 SN2011cl 28,-7.94,212 126.70483333333331 "" 0.025 2016ApJ...820...33R,2011CBET.2724....8K,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y "" "" 7523 "" "" spectroscopic host
48463 SN2002hn sne Ic 33.95538888888889 2002/11/05 LOTOSS "" 0.0462 "NGC 2532" 33.9566 4.846 1.782 122.56299999999999 C 78.529 -17.656 16.8 2002/11/05 SN2002hn 3,-5.9,0.983 122.56229166666664 "" 0.01751 2019MNRAS.482.1545S,2008ApJ...673..999P,2012A&A...538A.120L,2002IAUC.8009....3H,2016A&A...594A..13P "" 3,0.491,35.9 5153 "" "" host host
47732 "SN1999gb, AAVSO 0803+34" sne "II, IIn" 33.95827777777778 1999/11/22 LOSS "" 0.0462 "NGC 2532" 33.9566 18.67 6.866 122.56299999999999 "C, R" 78.529 -19.456 15 1999/11/24 SN1999gb 27,-2.06,85.2 122.55708333333331 "" 0.01751 2008ApJ...673..999P,2012A&A...538A.120L,1999IAUC.7316....4D,2016A&A...594A..13P,1999IAUC.7316R...1F "" 1,18.2 5153 "" "" host host
55135 "SN2018hfm, AT2018hfm, ASASSN-18xl, Gaia18dbr" sne II 6.2577 2018/10/09 "ASAS-SN, GaiaAlerts, Pan-STARRS1, ASAS-SN, ASASSN" "" 0.0487 "2MASS J09360855+0615258, 2MASS J09360855+0615" 6.2571666666666665 2.86 0.491 144.03562499999998 "Astrometric, Brutus (V), GPC1 (w), V, r, R, i" 36.012 -17.773 15 2018/10/09 SN2018hfm 23,0.129,188 144.0362708333333 "" 0.008087 2016A&A...594A..13P,2011ApJ...737..103S "" 2,0.496,1.64 2415 "" "" spectroscopic ""
479 AT2013kd sne Candidate 2.7481 2013/04/02 "Galaxy Zoo" "" "" "SDSS J135147.61+024450.6" 2.747388888888889 2.636 3.586 207.94837499999997 "" 321 -18.4 19.1 2013/04/01 AT2013kd 1,0 207.94819999999996 "" 0.069 2016A&A...594A..13P "" "" 20000 "" "" host ""
441 AT2002mb sne Candidate 10.016930555555556 2002/03/12 "Galaxy Zoo" "" "" "SDSS J120559.29+100058.5" 10.01625 3.159 5.61 181.49704166666666 "" 435 -20.1 18 2002/03/11 AT2002mb 1,0 181.49647916666666 "" 0.092 2016A&A...594A..13P "" "" 26000 "" "" host ""
49558 "SN2006ad, SNF20060208-004" sne II 12.051805555555557 2006/02/08 "NSF, Nearby Supernova Factory" "" 0.0164 A090743+1203 12.051666666666668 1.689 0.795 136.92916666666665 "" 140 -17 18.9 2006/02/07 SN2006ad 1,0 136.929625 "" 0.03 2006CBET..398....2G,2012A&A...538A.120L,2016A&A...594A..13P,2006ATel..732....1B,2011ApJ...737..103S "" "" 9000 "" "" host host
47955 SN2001R sne "II, II P" 17.044777777777778 2001/01/06 LOTOSS "" 0.0167 "NGC 5172" 17.051666666666666 38.68 10.55 202.32916666666662 C 52 -16.1 17.5 2001/02/16 SN2001R 4,-40.5,-0.375 202.32054166666663 "" 0.013 2012A&A...538A.120L,2001IAUC.7579....3G,2016A&A...594A..13P,2001IAUC.7579....1W,2011ApJ...737..103S "" 1,-0.494 4337 "" host host host
47475 SN1998cc sne Ib 17.04511111111111 1998/05/15 LOSS e 0.0167 "NGC 5172" 17.051666666666666 24.02 6.893 202.32916666666662 C 52 -18.3 15.3 1998/05/27 SN1998cc 4,-12,-0.355 202.3304583333333 "" 0.0136 2012A&A...538A.120L,1998IAUC.6907....3F,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S "" 1,-11.3 4337 "" host "" host
48510 SN2002ji sne "Ib, Ib/c, Ic" 16.58611111111111 2002/11/30 "Qiu, Hu, BAO" "" 0.0218 "NGC 3655" 16.590833333333332 31.56 3.198 170.72916666666666 "" 26 -17.4 14.7 2002/12/12 SN2002ji 1,0 170.72145833333332 "" 0.0048 2014AJ....147...99M,2019MNRAS.482.1545S,2012A&A...538A.120L,2002IAUC.8025....3H,2016A&A...594A..13P "" 14,-8.46,47.3 1457 "" host host host
50959 SN2009am sne "II, II P" 16.83447222222222 2009/02/21 LOSS "" 0.0253 "NGC 3060" 16.831666666666667 11.62 3.022 149.08333333333334 "" 54.95 -15.59 18.1 2009/02/20 SN2009am 1,0 149.08166666666665 "" 0.0123 2009CBET.1706....1L,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 3745 "" "" "" host
50883 "SN2008hx, 2MASS J10130090+1702078" sne "II, II P" 17.035500000000003 2008/12/03 LOSS "" 0.0282 "NGC 3154" 17.034166666666668 4.971 2.287 153.25416666666663 "" 99 -16.1 18.9 2008/12/02 SN2008hx 1,0 153.25379166666664 "" 0.022 2008CBET.1607....3S,2012A&A...538A.120L,2016A&A...594A..13P,2003yCat.2246....0C,2011ApJ...737..103S "" "" 6596 "" "" host host
3906 "AT2018mn, C16-0012" sne Candidate 13.31388888888889 2018/01/22 KEGS "" 0.0258 "SDSS J085007.67+131849.8" 13.313833333333333 1.444 1.346 132.53195833333334 "DECAM (i)" 180 -15 20.8 2018/01/21 AT2018mn 2,0,1.18 132.53154999999998 "" 0.04 2016A&A...594A..13P,2011ApJ...737..103S "" "" 10000 "" "" host ""
46753 SN1987F sne "II, IIn, II P" 26.074527777777778 1987/03/22 "Metlova, Schildknecht, Natalya Metlova" "" 0.0132 "NGC 4615" 26.07472222222222 7.309 2.476 190.4083333333333 "B, V, R" 71.7 -19 15.25 1987/03/22 SN1987F 37,-0.984,299 190.40608333333333 "" 0.016 1989SvA....15..301Y,2012A&A...538A.120L,1990A&A...228...61C,1987IAUC.4374....3A,2016A&A...594A..13P "" "" 4721 "" "" host host
48960 SN2004aw sne Ic 25.265305555555557 2004/03/19 "Boles, Tom Boles" "" 0.0184 "NGC 3997" 25.271666666666665 49.56 16.79 179.4458333333333 "U, B, V, R, I" 71.7 -18.5 15.8 2004/03/23 SN2004aw 259,-3.94,343 179.45933333333332 "" 0.016 2006MNRAS.371.1459T,2014AJ....147...99M,2014ApJS..213...19B,2019MNRAS.482.1545S,2012A&A...538A.120L "" 40,-2.46,407 4742 "" "" host host
48149 SN2001hg sne II 24.113722222222222 2001/12/04 "Puckett, Sehgal, Tim Puckett et al." "" 0.0311 "NGC 4162" 24.123333333333335 38.19 6.976 182.96666666666667 "KAIT (B, V, I), C" 39 -16.8 16.19 2002/01/25 SN2001hg 22,-51.6,52.4 182.9715833333333 "" 0.0086 2014MNRAS.442..844F,2012A&A...538A.120L,2001IAUC.7766....4M,2016A&A...594A..13P,2001IAUC.7766....1P "" 4,-17.4,26.3 2569 "" host host host
47966 SN2001ac sne "IIn, IIn?, IIn/LBV" 27.97486111111111 2001/03/12 LOTOSS "" 0.0228 "NGC 3504" 27.973611111111108 58.07 6.286 165.79583333333332 "" 22.552 -13.96 17.8 2001/03/16 SN2001ac 1,0 165.81404166666667 "" 0.005076 2011MNRAS.415..773S,2001IAUC.7596....3B,2016A&A...594A..13P,2001IAUC.7596....1B,2011ApJ...737..103S "" 2,4.48,12.4 1518 "" "" heliocentric host
51883 "SN2011if, PSN J10061104+2509015, <a id=""PSNJ10061104+2509015"">PSN J10061104+2509015</a>" sne II 25.150416666666665 2011/10/31 "Kryachko, Korotkiy, Satovskiy, T. Kryachko et al., T. Kryachko" "" 0.027 "PGC 1726998" 25.149444444444445 3.542 3.754 151.5458333333333 "" 239 -18.3 18.5 2011/10/30 SN2011if 1,0 151.546 "" 0.052 2011CBET.2916....2V,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" 1,20.4 15556 "" "" "" host
52036 SN2012cq sne "IIn, II" 20.50347222222222 2012/05/13 "Morokuma et al., Kiso Supernova Survey" "" 0.0333 "UGC 4792" 20.503611111111113 7.603 4.061 137.02499999999998 "" 115.5 -17.09 18.2 2012/05/12 SN2012cq 1,0 137.02274999999997 "" 0.0256 2012CBET.3139....2W,2014arXiv1409.1308M,2016A&A...594A..13P,2012CBET.3139....1M,2011ApJ...737..103S "" 1,11.2 7681 "" "" "" host
47349 "SN1997dn, AAVSO 1048+27" sne II 27.23536111111111 1997/10/29 "Boles, Tom Boles" "" 0.0186 "NGC 3451, UGC 6023" 27.240000000000002 32.04 2.939 163.58749999999998 "" 27 -16.2 16 1997/10/28 SN1997dn 1,0 163.57895833333333 "" 0.0044 2012A&A...538A.120L,1997IAUC.6763....3H,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S "" 1,1.49 1331 "" host host host
49629 "SN2006cw, SNF20060601-008" sne II 21.69461111111111 2006/06/05 "NSF, Nearby Supernova Factory" "" 0.0441 "A150301+2141, MAPS-NGPO_383_0643290" 21.694444444444446 0.616 0.785 225.75416666666663 "" 302 -18.2 19.1 2006/05/31 SN2006cw 1,0 225.7542083333333 "" 0.065 2006CBET..540....3G,2012A&A...538A.120L,2016A&A...594A..13P,2006IAUC.8720....1L,2006ATel..826....1A "" "" 19500 "" "" host host
46714 SN1984Z sne II 25.138333333333332 1984/06/01 "Terlevich, Melnick" "" 0.0169 "NGC 5548" 25.136666666666667 8.093 2.936 214.49999999999997 "" 77.438 -18.326 16.1 1984/05/31 SN1984Z 1,0 214.4983333333333 "" 0.01727 2016A&A...594A..13P,2011ApJ...737..103S "" "" 5132 "" "" heliocentric host
4313 AT2019bsc sne Candidate 29.88975 2019/03/12 "TNTS, ZTF, TNTS" "" "" "2MASX J13152957+2953168" 29.887999999999998 9.338 16.66 198.8732083333333 "" 439.662 -19.0191 19.1 2019/03/11 AT2019bsc 1,0 198.87541666666664 "" 0.092932 2016A&A...594A..13P "" "" 26571 "" "" host ""
1821 AT2018cdb sne Candidate 28.73938888888889 2018/05/31 TNTS "" 0.0099 "2MASX J13050256+2844204" 28.739 1.676 0.9485 196.26066666666665 "BATC (C)" 127 -16.6 18.9 2018/05/31 AT2018cdb 1,0 196.26037499999998 "" 0.028 2016A&A...594A..13P,2011ApJ...737..103S "" "" 8300 "" "" host ""
47627 SN1999bu sne Ic 31.90808333333333 1999/04/16 LOSS "" 0.0205 "NGC 3786" 31.90972222222222 8.68 1.65 174.92499999999998 "" 41 -14.4 18.7 1999/03/12 SN1999bu 1,0 174.92708333333331 "" 0.008933 2012A&A...538A.120L,1999IAUC.7145....3L,2016A&A...594A..13P,1999IAUC.7145Q...1L,2011ApJ...737..103S "" 1,36.2 2722 "" host "" host
50716 SN2008bl sne II 27.53488888888889 2008/03/25 "Duszanowicz, Grzegorz Duszanowicz" "" 0.0167 "UGC 9317" 27.531666666666666 15.92 5.019 217.5458333333333 "" 67.1 -17.9 16.2 2008/03/24 SN2008bl 1,0 217.54924999999997 "" 0.015 2008CBET.1316....1G,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" 1,4.43 4417 "" "" host host
46868 SN1991A sne "Ic, Ic Pec" 33.361666666666665 1991/01/01 "Berkeley Automated SNe Search, Saul Perlmutter" "" 0.0174 "IC 2973" 33.36527777777778 18.05 4.241 178.46249999999998 "" 35 -14.7 18 1990/12/31 SN1991A 1,0 178.46666666666664 "" 0.011 2001AJ....121.1648M,2012A&A...538A.120L,1991IAUC.5153....4H,2016A&A...594A..13P,1991IAUC.5153....1P "" 12,5.44,95.5 3206 "" host host host
52216 "SN2013Z, <a id=""PSNJ13275489+3022294"">PSN J13275489+3022294</a>" sne "II P" 30.374833333333335 2013/01/24 "Zhang et al., THU-NAOC Transient Survey (TNTS)" "" 0.0127 "MCG +05-32-23, KUG 1325+306" 30.375833333333333 3.871 3.575 201.97916666666663 "" 230 -18 19.2 2013/01/23 SN2013Z 1,0 201.9787083333333 "" 0.05 2013CBET.3415....1I,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 18269 "" "" "" host
46465 SN1970L sne I 31.951666666666668 1970/10/31 "Wild, Paul Wild" "" 0.0167 "NGC 2968" 31.928055555555556 132.6 14.71 145.79999999999998 "pg, B, V" 25 -17.1 14.87 1970/10/02 SN1970L 34,28.5,150 145.83333333333334 "" 0.0052 1973MmSAI..44...65B,1989nane.conf..284C,2012A&A...538A.120L,1970IAUC.2287....1W,2016A&A...594A..13P "" "" 1615 "" host host host
48680 SN2003db sne II 31.333805555555553 2003/04/07 "Boles, Tom Boles" "" 0.0156 "MCG +05-23-21, PGC 27367" 31.33111111111111 14.39 8.152 144.24166666666665 "" 122 -17.5 17.9 2003/04/06 SN2003db 1,0 144.245125 "" 0.027 2012A&A...538A.120L,2003IAUC.8108....2G,2016A&A...594A..13P,2003IAUC.8108....1B,2011ApJ...737..103S "" "" 8043 "" "" host host
50656 "SN2008D, XRF 080109" sne Ib 33.138933333333334 2008/01/11 "Li, Filippenko, SWIFT" e 0.0193 "NGC 2770" 33.12361111111111 62.71 8.705 137.3875 "UVOT (W2, W1, M2, U, B, V), Ks, U, B, V, r', R, i', I, J, H" 26 -17.6 14.44 2008/01/28 SN2008D 443,-18.9,121 137.37760416666666 "" 0.006521 2014ApJS..213...19B,2014Ap&SS.354...89B,2009AIPC.1111..627M,2019MNRAS.482.1545S,2014AJ....147...99M "" 49,-18.4,130 1955 "" host "" host
50650 SN2007uy sne "Ib Pec, Ib" 33.119416666666666 2007/12/31 "Hirose, Yoji Hirose" "" 0.0192 "NGC 2770" 33.12361111111111 33.72 4.71 137.3875 "UVOT (W2, W1, M2, U, B, V), Ks, B, V, r', i', J, H" 26 -17.6 14.42 2008/02/01 SN2007uy 428,-32.8,117 137.39749999999998 "" 0.0065 2014ApJS..213...19B,2014Ap&SS.354...89B,2014AJ....147...99M,2019MNRAS.482.1545S,2012A&A...538A.120L "" 13,-29.3,125 1955 "" host host host
52629 "SN2015bh, iPTF13efv, PSN J09093496+3307204, SNhunt275, PSN J09093506+3307221" sne "LBV to IIn, Impostor, IIn, IIn/LBV" 33.12233333333334 2015/02/07 "Howerton, Howerton et al., CRTS, CRTS/Stan Howerton (SNhunt275)" e 0.0192 "NGC 2770" 33.12361111111111 25.05 3.379 137.3875 "Apogee Alta U8300 (B, V, R, I), Apogee Ap-7 (R), EEV 42-40 (U, B, V, R, I), FLI PL09000 (B, V, R, I), FLI PL4022 (R), SCORPIO (B, V, R, I), UVOT (W2, W1, M2, U, B, V), VersArray (B, V, R, I), R" 28.5 -18 14.3 2015/05/21 SN2015bh 219,-2070,373 137.39566666666664 "" 0.0064 2016arXiv160900731G,2014Ap&SS.354...89B,2016ApJ...824....6O,2012PASP..124..668Y,2015ATel.7042....1E "" 1,-101 1955 "" "" "" host
47686 SN1999eh sne Ib 33.12136111111111 1999/10/12 "Armstrong, Mark Armstrong" "" 0.0193 "NGC 2770" 33.1235 16.59 2.278 137.391 "" 26 -13.8 18.3 1999/10/11 SN1999eh 1,0 137.38612499999996 "" 0.00645 1999IAUC.7282....3M,2012A&A...538A.120L,2008ApJ...673..999P,2016A&A...594A..13P,1999IAUC.7282Q...1H "" 1,3.48 1955 "" host host host
52403 "SN2013he, PSN J12530627+364900, PSN J12530627+3649001" sne "II, II P" 36.81669444444445 2013/12/09 "Leonini et al., Italian Supernovae Search Project, ISSP" "" 0.0137 "NGC 4774" 36.81861111111112 11.16 6.44 193.27916666666664 "" 125.74 -18.9676 16.5 2013/12/08 SN2013he 1,0 193.27612499999995 "" 0.027823 2013CBET.3750....1L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" 1,2.43 8341 "" "" "" host
55361 "SN2018jak, AT2018jak, ZTF18acqxyiq, ATLAS18zqa, PS18clq" sne IIb 34.895491666666665 2018/11/21 "ZTF, ATLAS, Pan-STARRS1, ZTF" "" "" "2MASX J09591813+3453533" 34.89813888888889 9.568 7.546 149.82554166666665 "ACAM1 (orange), GPC (w, z), GPC1 (z), ZTF-Cam (g, r)" 175.436 -17.5596 18.62 2018/11/25 SN2018jak 18,-3.81,53.9 149.82582916666664 "" 0.038517 2016A&A...594A..13P "" "" 11325 "" "" "" ""
48915 SN2004D sne II 39.737972222222226 2004/01/04 LOSS "" 0.018 "UGC 6916" 39.74166666666667 13.46 5.88 179.11666666666665 "" 91 -15.8 19 2004/01/03 SN2004D 1,0 179.11591666666664 "" 0.021 2012A&A...538A.120L,2004IAUC.8271....2S,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" "" 6184 "" host host host
46294 SN1961F sne "II, II L" 33.42641666666666 1961/02/21 "Wild, Paul Wild" e 0.0113 "NGC 3003" 33.421388888888885 34.22 3.599 147.14999999999998 "" 18 -18.3 12.99 1961/02/18 SN1961F 14,0.28,48.2 147.15966666666668 "" 0.00493 2000PASP..112.1439B,1965stst.conf..367Z,2012A&A...538A.120L,2016A&A...594A..13P,1993PASP..105.1250P "" 3,21.4,60.2 1481 "" host "" host
